key,date,value
2015-01-14,11,0.0973939093484419
2015-01-14,12,0.110779362030905
2015-01-14,13,0.0716870966767372
2015-01-14,14,0.0
2015-01-14,15,0.0984395195557701
2015-01-14,16,0.107671622282608
2015-01-14,17,0.172185442382057
2015-01-14,18,0.175191780766096
2015-01-14,19,0.114413014566181
2015-01-14,20,0.143607876669285
2015-01-14,21,0.0819491134020617
2015-01-14,22,0.115330767767208
2015-01-15,11,0.180902521367521
2015-01-15,12,0.0
2015-01-15,13,0.0
2015-01-15,14,0.0
2015-01-15,15,0.0
2015-01-15,16,0.0
2015-01-15,17,0.0
2015-01-15,18,0.0
2015-01-15,19,0.0
2015-01-15,20,0.0
2015-01-15,21,0.0
2015-01-15,22,0.0
2015-01-26,11,0.194319704476608
2015-01-26,12,0.0514387446292446
2015-01-26,13,0.078537549668874
2015-01-26,14,0.110540066440678
2015-01-26,15,0.110212309646205
2015-01-26,16,0.0940796341024871
2015-01-26,17,0.256762593179635
2015-01-26,18,0.14348959717608
2015-01-26,19,0.159319840332031
2015-01-26,20,0.108025574273072
2015-01-26,21,0.164449859550562
2015-01-26,22,0.0
2015-01-27,11,0.124598802234175
2015-01-27,12,0.124677773682124
2015-01-27,13,0.130784063365651
2015-01-27,14,0.156644448898519
2015-01-27,15,0.0710945393993456
2015-01-27,16,0.0515376479280437
2015-01-27,17,0.0877503225566703
2015-01-27,18,0.0841672272904483
2015-01-27,19,0.052608111498258
2015-01-27,20,0.065775414704817
2015-01-27,21,0.00294351724137931
2015-01-27,22,0.0
2015-01-28,11,0.0524830213089802
2015-01-28,12,0.0727640354013318
2015-01-28,13,0.0737169181459565
2015-01-28,14,0.0304687749999999
2015-01-28,15,0.0988453693657756
2015-01-28,16,0.0650933503341539
2015-01-28,17,0.0829038635737251
2015-01-28,18,0.0466066802459646
2015-01-28,19,0.0528137134430298
2015-01-28,20,0.0596316083194675
2015-01-28,21,0.193204204745967
2015-01-28,22,0.221237497224791
2015-01-29,11,0.0866428982367757
2015-01-29,12,0.0
2015-01-29,13,0.0
2015-01-29,14,0.0
2015-01-29,15,0.0
2015-01-29,16,0.0
2015-01-29,17,0.0
2015-01-29,18,0.0
2015-01-29,19,0.0
2015-01-29,20,0.0
2015-01-29,21,0.0
2015-01-29,22,0.0
