key,date,value
2015-01-12,11,0.0
2015-01-12,12,0.0
2015-01-12,13,0.0
2015-01-12,14,0.0243459715639811
2015-01-12,15,0.0421274285714286
2015-01-12,16,0.145301271789582
2015-01-12,17,0.185602917301414
2015-01-12,18,0.276364346303502
2015-01-12,19,0.171110763858577
2015-01-12,20,0.0786391106538637
2015-01-12,21,0.0683940317524115
2015-01-12,22,0.0659751644736842
2015-01-13,11,0.0362322393617021
2015-01-13,12,0.107979379310345
2015-01-13,13,0.14276
2015-01-13,14,0.0
2015-01-13,15,0.0
2015-01-13,16,0.0
2015-01-13,17,0.0
2015-01-13,18,0.0
2015-01-13,19,0.0
2015-01-13,20,0.0
2015-01-13,21,0.0
2015-01-13,22,0.0
2015-01-19,11,0.0
2015-01-19,12,0.0514967924845766
2015-01-19,13,0.132579438543247
2015-01-19,14,0.0794630179340029
2015-01-19,15,0.205799221128022
2015-01-19,16,0.108098660308144
2015-01-19,17,0.189626904445222
2015-01-19,18,0.0767604815498155
2015-01-19,19,0.0859837451879009
2015-01-19,20,0.0375804444444444
2015-01-19,21,0.0177268049435787
2015-01-19,22,0.00556823766816144
2015-01-20,11,0.367851683146068
2015-01-20,12,0.196153830633285
2015-01-20,13,0.130615163924794
2015-01-20,14,0.260938574808629
2015-01-20,15,0.67534725
2015-01-20,16,0.278558698183166
2015-01-20,17,0.406564128075709
2015-01-20,18,0.303021012388695
2015-01-20,19,0.288448078817734
2015-01-20,20,0.101084781576448
2015-01-20,21,0.0417340090948463
2015-01-20,22,0.0207976254295533
2015-01-21,11,0.426575826417005
2015-01-21,12,0.112652985600606
2015-01-21,13,0.0378018606733524
2015-01-21,14,0.0360496259511414
2015-01-21,15,0.260161560951918
2015-01-21,16,0.199540564731183
2015-01-21,17,0.291990838054969
2015-01-21,18,0.512409113569322
2015-01-21,19,0.4368164869326
2015-01-21,20,0.214127032245062
2015-01-21,21,0.146493612534626
2015-01-21,22,0.0222496482440991
2015-01-22,11,0.0985738048780488
2015-01-22,12,0.0
2015-01-22,13,0.0
2015-01-22,14,0.0
2015-01-22,15,0.0
2015-01-22,16,0.0
2015-01-22,17,0.0
2015-01-22,18,0.0
2015-01-22,19,0.0
2015-01-22,20,0.0
2015-01-22,21,0.0
2015-01-22,22,0.0
