key,date,value
2014-09-03,11,0.0
2014-09-03,12,0.0
2014-09-03,13,0.690076422222222
2014-09-03,14,0.252486083333333
2014-09-03,15,0.2424785
2014-09-03,16,0.26884487371134
2014-09-03,17,0.174954579710145
2014-09-03,18,0.0
2014-09-03,19,0.176358815789474
2014-09-03,20,0.20705368501529
2014-09-03,21,0.0739501212121212
2014-09-03,22,0.100048863157895
2014-09-04,11,0.113451855099503
2014-09-04,12,0.0999810895211661
2014-09-04,13,0.0
2014-09-04,14,0.0
2014-09-04,15,0.0
2014-09-04,16,0.0
2014-09-04,17,0.0
2014-09-04,18,0.0
2014-09-04,19,0.0
2014-09-04,20,0.0
2014-09-04,21,0.0
2014-09-04,22,0.0
2014-09-15,11,0.0598396027736503
2014-09-15,12,0.0337436503683858
2014-09-15,13,0.0576230042816365
2014-09-15,14,0.0808307857142856
2014-09-15,15,0.214897306859206
2014-09-15,16,0.0836553869346733
2014-09-15,17,0.0804299597014925
2014-09-15,18,0.0688029919554453
2014-09-15,19,0.0502082006717045
2014-09-15,20,0.0563480129431626
2014-09-15,21,0.0402333808353807
2014-09-15,22,0.0271584990138067
2014-09-16,11,0.0906449367749418
2014-09-16,12,0.179962896311066
2014-09-16,13,0.107317068965517
2014-09-16,14,0.0945908863287251
2014-09-16,15,0.0369527912621359
2014-09-16,16,0.0
2014-09-16,17,0.0
2014-09-16,18,0.0
2014-09-16,19,0.0
2014-09-16,20,0.0
2014-09-16,21,0.0
2014-09-16,22,0.0
2014-09-17,11,0.0327309846153846
2014-09-17,12,0.00242875
2014-09-17,13,0.000522279220779222
2014-09-17,14,0.0643985888689409
2014-09-17,15,0.0297528566371681
2014-09-17,16,0.00339369306930693
2014-09-17,17,0.0182359964412812
2014-09-17,18,0.00544811382113821
2014-09-17,19,0.0701905550660793
2014-09-17,20,0.0317368033175356
2014-09-17,21,0.0143297366515837
2014-09-17,22,0.000937700000000002
2014-09-18,11,0.0
2014-09-18,12,0.0
2014-09-18,13,0.0
2014-09-18,14,0.0
2014-09-18,15,0.0
2014-09-18,16,0.0
2014-09-18,17,0.0
2014-09-18,18,0.0
2014-09-18,19,0.0
2014-09-18,20,0.0
2014-09-18,21,0.0
2014-09-18,22,0.0
