key,date,value
2014-12-29,11,0.282448586776859
2014-12-29,12,0.0
2014-12-29,13,0.0148615555555556
2014-12-29,14,0.0349730813397129
2014-12-29,15,0.159125838569881
2014-12-29,16,0.0230907006369427
2014-12-29,17,0.00929523255813954
2014-12-29,18,0.0238617651821862
2014-12-29,19,0.125249316602316
2014-12-29,20,0.128473029962547
2014-12-29,21,0.117020039374053
2014-12-29,22,0.109872240985048
2015-01-13,11,0.0
2015-01-13,12,0.0
2015-01-13,13,0.0
2015-01-13,14,0.180365737951807
2015-01-13,15,0.215888345898004
2015-01-13,16,0.171120441747573
2015-01-13,17,0.182141407916438
2015-01-13,18,0.234561896416084
2015-01-13,19,0.367491914893617
2015-01-13,20,0.354907732034923
2015-01-13,21,0.0
2015-01-13,22,0.0
2015-01-14,11,3.96551724137931e-06
2015-01-14,12,0.134635935714286
2015-01-14,13,0.143149883916084
2015-01-14,14,0.116874570418007
2015-01-14,15,0.104558067567568
2015-01-14,16,0.109998881093936
2015-01-14,17,0.165194511120802
2015-01-14,18,0.289243602493075
2015-01-14,19,0.223291075592885
2015-01-14,20,0.232571691747572
2015-01-14,21,0.0
2015-01-14,22,0.0
2015-01-15,11,0.0976759894864537
2015-01-15,12,0.13939347474315
2015-01-15,13,0.0665770637829911
2015-01-15,14,0.146098522270115
2015-01-15,15,0.0337254724497393
2015-01-15,16,0.135945286860582
2015-01-15,17,0.214673256689792
2015-01-15,18,0.233309205486542
2015-01-15,19,0.0662268401997502
2015-01-15,20,0.234537642326191
2015-01-15,21,0.20724130882353
2015-01-15,22,0.0
2015-01-16,11,0.131315058224163
2015-01-16,12,0.0
2015-01-16,13,0.0
2015-01-16,14,0.0
2015-01-16,15,0.0
2015-01-16,16,0.0
2015-01-16,17,0.0
2015-01-16,18,0.0
2015-01-16,19,0.0
2015-01-16,20,0.0
2015-01-16,21,0.0
2015-01-16,22,0.0
