key,date,value
2014-08-04,11,0.264425078298397
2014-08-04,12,0.349516147540983
2014-08-04,13,0.14980216697383
2014-08-04,14,0.0890838313641246
2014-08-04,15,0.116239590881823
2014-08-04,16,0.104624082383874
2014-08-04,17,0.101016474
2014-08-04,18,0.113369895575221
2014-08-04,19,0.0
2014-08-04,20,0.127470250996016
2014-08-04,21,0.0943655081967212
2014-08-04,22,0.233656051987767
2014-08-18,11,0.026832712288876
2014-08-18,12,0.00368618965517242
2014-08-18,13,0.243380746169221
2014-08-18,14,0.347019166826157
2014-08-18,15,0.174513847104247
2014-08-18,16,0.156383495548961
2014-08-18,17,0.14831891796875
2014-08-18,18,0.332316459158415
2014-08-18,19,0.416287497181511
2014-08-18,20,0.115589080734729
2014-08-18,21,0.12751884962963
2014-08-18,22,0.306934404761905
2014-08-19,11,0.164490976998905
2014-08-19,12,0.155682607332939
2014-08-19,13,0.289510668258633
2014-08-19,14,0.452928078690408
2014-08-19,15,0.150365127955494
2014-08-19,16,0.201964366197183
2014-08-19,17,0.060393129740519
2014-08-19,18,0.165049422309337
2014-08-19,19,0.216169958859735
2014-08-19,20,0.233247097491267
2014-08-19,21,0.238701124381008
2014-08-19,22,0.588822923076923
2014-08-20,11,0.0816598360025624
2014-08-20,12,0.0670519320231959
2014-08-20,13,0.104588322695035
2014-08-20,14,0.249477807285181
2014-08-20,15,0.286789858417975
2014-08-20,16,0.341446914853945
2014-08-20,17,0.313658473447344
2014-08-20,18,0.313961470354523
2014-08-20,19,0.431305619629759
2014-08-20,20,0.560307257641921
2014-08-20,21,0.532394564194008
2014-08-20,22,0.195730357512953
