key,date,value
2014-08-27,11,0.122956458432304
2014-08-27,12,0.278292221678585
2014-08-27,13,0.304418414873537
2014-08-27,14,0.270166512951478
2014-08-27,15,0.316614185806452
2014-08-27,16,0.122520835519677
2014-08-27,17,0.00703461826295915
2014-08-27,18,0.0416613143164693
2014-08-27,19,0.31622029687006
2014-08-27,20,0.113671156800723
2014-08-27,21,0.401336635799275
2014-08-27,22,0.465957059737157
2014-09-15,11,0.0
2014-09-15,12,0.0
2014-09-15,13,0.682905623748212
2014-09-15,14,0.0
2014-09-15,15,0.487521605442177
2014-09-15,16,0.0
2014-09-15,17,0.0
2014-09-15,18,0.614062944444445
2014-09-15,19,0.0987196925075795
2014-09-15,20,0.118087656123277
2014-09-15,21,0.0501053004291845
2014-09-15,22,0.0721678329015545
2014-09-16,11,0.0
2014-09-16,12,0.180616059267241
2014-09-16,13,0.189235381530343
2014-09-16,14,0.259847836022905
2014-09-16,15,0.0
2014-09-16,16,0.0
2014-09-16,17,0.0
2014-09-16,18,0.0
2014-09-16,19,0.0
2014-09-16,20,0.128431101167315
2014-09-16,21,0.004712
2014-09-16,22,0.0606228464818762
