key,date,value
2015-02-09,11,0.0
2015-02-09,12,0.0
2015-02-09,13,0.139890851037851
2015-02-09,14,0.1048425606469
2015-02-09,15,0.168254764458465
2015-02-09,16,0.175515408383233
2015-02-09,17,0.2354657306143
2015-02-09,18,0.111947406269994
2015-02-09,19,0.174790580613254
2015-02-09,20,0.178634998958334
2015-02-09,21,0.163851077625571
2015-02-09,22,0.309931693251534
2015-02-10,11,0.318534568647541
2015-02-10,12,0.183978597796143
2015-02-10,13,0.0
2015-02-10,14,0.0
2015-02-10,15,0.0
2015-02-10,16,0.0
2015-02-10,17,0.0
2015-02-10,18,0.0
2015-02-10,19,0.0
2015-02-10,20,0.0
2015-02-10,21,0.0
2015-02-10,22,0.0
2015-02-24,11,0.0766616813386687
2015-02-24,12,0.0753229053287982
2015-02-24,13,0.215502591178651
2015-02-24,14,0.18792278327645
2015-02-24,15,0.112872470295132
2015-02-24,16,0.13224703277592
2015-02-24,17,0.10358855761194
2015-02-24,18,0.0936652746666667
2015-02-24,19,0.1993485
2015-02-24,20,0.136007840894966
2015-02-24,21,0.0
2015-02-24,22,0.0
2015-02-25,11,0.10233475517135
2015-02-25,12,0.119899212630164
2015-02-25,13,0.0902673765886287
2015-02-25,14,0.127161550243112
2015-02-25,15,0.233966402597402
2015-02-25,16,0.0827069150943396
2015-02-25,17,0.0723646505171474
2015-02-25,18,0.0602127856071963
2015-02-25,19,0.0978258842105263
2015-02-25,20,-1.0
2015-02-25,21,0.0
2015-02-25,22,0.0
2015-02-26,11,0.124283903592815
2015-02-26,12,0.237951933923304
2015-02-26,13,0.307264044604315
2015-02-26,14,0.0479937021494371
2015-02-26,15,0.312614543786982
2015-02-26,16,0.427205229859154
2015-02-26,17,0.138202252911814
2015-02-26,18,0.0943096965488211
2015-02-26,19,0.0449611634980989
2015-02-26,20,0.298060043789097
2015-02-26,21,0.0
2015-02-26,22,0.0
2015-02-27,11,0.242586445506692
2015-02-27,12,0.0
2015-02-27,13,0.0
2015-02-27,14,0.0
2015-02-27,15,0.0
2015-02-27,16,0.0
2015-02-27,17,0.0
2015-02-27,18,0.0
2015-02-27,19,0.0
2015-02-27,20,0.0
2015-02-27,21,0.0
2015-02-27,22,0.0
